0.348815;0.037364;0.001023;0.014198;0.010171;0.001313;0.000981;0.001059;0.008675;0.008103;0.000848;0.011577;0.064862;0.459200;0.031811
0.397307;0.026364;0.002767;0.152627;0.008513;0.004478;0.003314;0.003514;0.007716;0.021260;0.002349;0.008936;0.019892;0.212412;0.128549
0.192327;0.020028;0.003007;0.005828;0.072838;0.006474;0.002600;0.002732;0.024853;0.128252;0.002058;0.032151;0.166238;0.304187;0.036426
0.254137;0.001368;0.000535;0.002025;0.283253;0.012012;0.000582;0.000543;0.001339;0.032717;0.000408;0.064766;0.331907;0.010929;0.003480
0.037429;0.000497;0.003480;0.000486;0.264012;0.359413;0.006264;0.000958;0.000684;0.032531;0.001180;0.110518;0.179752;0.000537;0.002258
0.075388;0.001298;0.002956;0.001199;0.166229;0.402917;0.005333;0.001515;0.002053;0.037895;0.002443;0.123372;0.172954;0.001582;0.002866
0.528761;0.000314;0.001710;0.000247;0.065591;0.263116;0.003541;0.005155;0.000585;0.014028;0.004897;0.061402;0.048232;0.000557;0.001864
0.440114;0.000874;0.005380;0.000788;0.144572;0.264146;0.008743;0.014556;0.001141;0.009435;0.012191;0.015084;0.075062;0.001513;0.006400
0.225945;0.001573;0.007540;0.001544;0.247107;0.347047;0.013462;0.014896;0.001873;0.007848;0.008050;0.020998;0.095544;0.001830;0.004742
0.515188;0.000790;0.002527;0.000515;0.067586;0.163293;0.007854;0.008976;0.001057;0.003247;0.018473;0.118978;0.088045;0.001088;0.002383
0.109068;0.000697;0.011656;0.000568;0.143374;0.252192;0.043348;0.005536;0.000940;0.020810;0.013242;0.258854;0.134769;0.000814;0.004131
0.115602;0.000438;0.011693;0.000389;0.205815;0.414449;0.029954;0.006216;0.000755;0.031593;0.007304;0.065105;0.104962;0.000651;0.005073
0.276342;0.000286;0.002343;0.000263;0.075571;0.542314;0.003169;0.001527;0.000443;0.022363;0.001817;0.012241;0.059569;0.000456;0.001296
0.398824;0.000824;0.003161;0.000580;0.032624;0.357993;0.006932;0.005103;0.003141;0.042587;0.011085;0.090000;0.044094;0.001137;0.001915
